238.675;195.396;0.014;2020-14-07 11:45
238.8;195.442;0.014;2020-14-07 12:00
238.275;195.063;0.014;2020-14-07 12:15
238.475;194.985;0.014;2020-14-07 12:30
238.225;195.4;0.014;2020-14-07 12:45
238.85;197.006;0.014;2020-14-07 13:01
238.9;197.009;0.014;2020-14-07 13:16
240.225;194.541;0.014;2020-14-07 13:31
240.325;194.747;0.014;2020-14-07 13:46
240.925;194.104;0.012;2020-14-07 14:01
240.325;194.282;0.012;2020-14-07 14:16
240.15;194.236;0.012;2020-14-07 14:31
239.925;193.833;0.012;2020-14-07 14:46
239.7;194.293;0.012;2020-14-07 15:02
239.825;194.405;0.012;2020-14-07 15:17
239.35;193.182;0.012;2020-14-07 15:32
239.95;193.711;0.012;2020-14-07 15:47
238.9;192.941;0.012;2020-14-07 16:02
238.8;192.891;0.012;2020-14-07 16:17
239.2;193.002;0.012;2020-14-07 16:32
239.275;193.238;0.012;2020-14-07 16:47
239.325;193.397;0.012;2020-14-07 17:03
239.65;193.247;0.012;2020-14-07 17:18
240.35;193.46;0.012;2020-14-07 17:33
240.475;193.248;0.012;2020-14-07 17:48
240.325;193.494;0.011;2020-14-07 18:03
239.625;192.844;0.011;2020-14-07 18:18
239.85;192.772;0.011;2020-14-07 18:33
240.225;192.504;0.011;2020-14-07 18:48
239.95;192.755;0.011;2020-14-07 19:04
239.975;192.576;0.011;2020-14-07 19:19
240.15;192.309;0.011;2020-14-07 19:34
241.35;192.824;0.011;2020-14-07 19:49
240.8;193.017;0.011;2020-14-07 20:04
240.95;192.708;0.011;2020-14-07 20:19
241.325;192.867;0.011;2020-14-07 20:34
240.9;193.886;0.011;2020-14-07 20:50
240.875;194.008;0.011;2020-14-07 21:05
240.6;194.312;0.011;2020-14-07 21:20
240.9;194.48;0.011;2020-14-07 21:35
241.35;194.283;0.011;2020-14-07 21:50
241.55;194.007;0.016;2020-14-07 22:05
241.3;193.863;0.016;2020-14-07 22:20
241.4;193.613;0.016;2020-14-07 22:35
241.675;193.563;0.016;2020-14-07 22:51
241.475;193.779;0.016;2020-14-07 23:06
240.725;193.95;0.016;2020-14-07 23:21
240.425;193.478;0.016;2020-14-07 23:36
240.275;193.195;0.016;2020-14-07 23:51
240.925;193.17;0.016;2020-15-07 00:06
240.675;193.052;0.016;2020-15-07 00:21
240.925;193.024;0.016;2020-15-07 00:36
240.525;192.829;0.016;2020-15-07 00:52
240.6;192.849;0.016;2020-15-07 01:07
240.975;192.962;0.016;2020-15-07 01:22
240.875;192.894;0.016;2020-15-07 01:37
240.525;192.859;0.016;2020-15-07 01:52
241.0;193.147;0.011;2020-15-07 02:07
241.225;193.796;0.011;2020-15-07 02:22
240.675;194.332;0.011;2020-15-07 02:37
240.725;194.327;0.011;2020-15-07 02:53
240.875;194.43;0.011;2020-15-07 03:08
240.575;193.943;0.011;2020-15-07 03:23
240.275;193.637;0.011;2020-15-07 03:38
240.4;193.531;0.011;2020-15-07 03:53
240.4;193.369;0.011;2020-15-07 04:08
239.825;192.974;0.011;2020-15-07 04:23
240.25;193.459;0.011;2020-15-07 04:38
240.4;193.741;0.011;2020-15-07 04:54
240.275;193.674;0.011;2020-15-07 05:09
240.35;193.774;0.011;2020-15-07 05:24
240.3;194.151;0.011;2020-15-07 05:39
239.65;193.74;0.011;2020-15-07 05:54
239.05;192.494;0.015;2020-15-07 06:09
239.4;192.839;0.016;2020-15-07 06:24
239.675;192.883;0.015;2020-15-07 06:39
239.9;192.73;0.015;2020-15-07 06:55
239.8;192.441;0.015;2020-15-07 07:10
239.875;192.665;0.015;2020-15-07 07:25
239.85;192.698;0.015;2020-15-07 07:40
240.0;191.973;0.015;2020-15-07 07:55
239.475;191.31;0.015;2020-15-07 08:10
239.35;191.041;0.015;2020-15-07 08:25
239.375;191.03;0.015;2020-15-07 08:40
239.575;190.897;0.015;2020-15-07 08:56
239.225;190.741;0.015;2020-15-07 09:11
239.35;189.968;0.015;2020-15-07 09:26
239.225;189.85;0.015;2020-15-07 09:41
239.575;190.161;0.015;2020-15-07 09:56
239.4;189.704;0.024;2020-15-07 10:11
239.075;189.205;0.024;2020-15-07 10:26
239.475;189.174;0.024;2020-15-07 10:41
239.475;189.33;0.024;2020-15-07 10:57
239.425;189.511;0.024;2020-15-07 11:12
239.05;189.372;0.024;2020-15-07 11:27
