240.1;0.01;53.048;240.1;0.01;34.899;240.1;0.01;73.341;240.2;0.007;35.259;2020-12-07 03:01
240.0;0.01;52.978;240.0;0.01;34.941;239.9;0.01;72.797;239.9;0.007;35.453;2020-12-07 03:17
240.4;0.01;53.019;240.4;0.01;34.909;240.4;0.01;72.843;240.4;0.007;35.393;2020-12-07 03:32
240.4;0.01;53.0;240.5;0.01;36.093;240.4;0.01;73.009;240.4;0.007;35.4;2020-12-07 03:47
240.5;0.01;52.987;240.6;0.01;36.154;240.5;0.01;72.787;240.6;0.007;35.494;2020-12-07 04:02
240.6;0.01;53.116;240.6;0.01;36.181;240.5;0.01;73.584;240.5;0.007;35.789;2020-12-07 04:17
240.6;0.01;53.122;240.7;0.01;36.285;240.6;0.01;73.74;240.6;0.007;35.769;2020-12-07 04:32
240.3;0.01;53.162;240.3;0.01;36.43;240.3;0.01;73.889;240.2;0.007;35.778;2020-12-07 04:47
240.7;0.01;53.214;240.7;0.01;36.373;240.6;0.01;73.779;240.6;0.007;35.85;2020-12-07 05:02
241.2;0.01;53.333;241.2;0.01;36.553;241.0;0.01;74.214;241.1;0.007;35.942;2020-12-07 05:18
241.3;0.01;53.227;241.3;0.01;36.457;241.2;0.01;73.894;241.3;0.007;36.249;2020-12-07 05:33
241.0;0.01;53.221;241.0;0.01;36.478;240.9;0.01;74.508;240.9;0.007;36.388;2020-12-07 05:48
241.4;0.01;53.412;241.4;0.01;36.746;241.2;0.01;74.424;241.4;0.007;36.537;2020-12-07 06:03
241.3;0.01;53.21;241.3;0.01;37.104;241.1;0.01;74.385;241.1;0.007;36.759;2020-12-07 06:18
241.1;0.01;53.233;241.1;0.01;37.291;241.0;0.01;74.49;241.0;0.007;36.895;2020-12-07 06:33
240.9;0.01;53.298;240.8;0.01;37.372;240.7;0.01;74.387;240.7;0.007;36.924;2020-12-07 06:48
240.9;0.01;53.325;240.9;0.01;37.374;240.7;0.01;74.254;240.7;0.007;36.971;2020-12-07 07:03
240.6;0.01;53.32;240.6;0.01;37.364;240.5;0.01;74.183;240.5;0.007;36.945;2020-12-07 07:19
240.6;0.01;53.322;240.6;0.01;37.371;240.4;0.01;74.071;240.5;0.007;37.004;2020-12-07 07:34
241.1;0.01;53.099;241.0;0.01;37.283;240.9;0.01;74.064;240.9;0.007;37.046;2020-12-07 07:49
241.2;0.01;53.19;241.2;0.01;37.194;241.0;0.01;74.615;241.1;0.007;36.987;2020-12-07 08:04
240.9;0.01;53.061;240.9;0.01;37.28;240.8;0.01;74.952;240.8;0.007;36.96;2020-12-07 08:19
240.8;0.01;53.066;240.8;0.01;37.255;240.6;0.01;74.896;240.7;0.007;37.015;2020-12-07 08:34
240.6;0.01;53.141;240.6;0.01;37.276;240.5;0.01;74.878;240.4;0.007;36.974;2020-12-07 08:49
240.7;0.01;53.189;240.7;0.01;37.361;240.7;0.01;74.912;240.7;0.007;36.895;2020-12-07 09:04
240.6;0.01;53.062;240.6;0.01;37.404;240.4;0.01;74.932;240.4;0.007;36.723;2020-12-07 09:20
240.6;0.01;53.139;240.5;0.01;37.405;240.4;0.01;75.155;240.5;0.007;36.604;2020-12-07 09:35
240.3;0.01;53.278;240.3;0.01;37.552;240.2;0.01;75.07;240.3;0.007;36.079;2020-12-07 09:50
240.6;0.01;53.411;240.6;0.01;37.422;240.5;0.01;75.04;240.7;-0.017;36.213;2020-12-07 10:05
240.9;0.01;53.431;240.8;0.01;37.485;240.7;0.01;75.292;240.8;-0.017;36.153;2020-12-07 10:20
240.9;0.01;53.481;240.9;0.01;37.411;240.8;0.01;75.851;240.9;-0.017;36.061;2020-12-07 10:35
240.2;0.01;53.221;240.3;0.01;37.174;240.2;0.01;75.617;240.2;-0.017;36.029;2020-12-07 10:50
240.0;0.01;53.149;240.0;0.01;37.301;240.0;0.01;75.079;240.0;-0.017;35.37;2020-12-07 11:05
239.8;0.01;53.108;239.8;0.01;37.45;239.9;0.01;74.631;239.8;-0.017;34.128;2020-12-07 11:21
240.1;0.01;52.936;240.1;0.01;37.529;240.0;0.01;74.797;240.0;-0.017;34.214;2020-12-07 11:36
240.3;0.01;52.964;240.3;0.01;37.237;240.2;0.01;74.832;240.3;-0.017;34.048;2020-12-07 11:51
240.6;0.01;52.713;240.6;0.01;37.21;240.6;0.01;74.959;240.6;-0.017;33.928;2020-12-07 12:06
240.3;0.01;52.621;240.4;0.01;37.521;240.4;0.01;75.198;240.3;-0.017;35.274;2020-12-07 12:21
240.4;0.01;52.607;240.4;0.01;37.406;240.5;0.01;75.362;240.4;-0.017;35.309;2020-12-07 12:36
240.2;0.01;52.74;240.1;0.01;37.464;240.2;0.01;75.439;240.2;-0.017;35.358;2020-12-07 12:51
240.2;0.01;52.888;240.2;0.01;37.552;240.2;0.01;75.532;240.2;-0.017;35.216;2020-12-07 13:07
239.9;0.01;52.79;239.9;0.01;37.611;239.9;0.01;75.385;239.9;-0.017;35.145;2020-12-07 13:22
239.8;0.01;52.831;239.8;0.01;37.586;239.8;0.01;75.336;239.8;-0.017;35.182;2020-12-07 13:37
239.7;0.01;52.768;239.8;0.01;37.484;239.6;0.01;75.582;239.7;-0.017;35.552;2020-12-07 13:52
240.0;0.017;52.733;239.9;0.01;37.538;239.9;0.01;75.551;240.1;-0.017;35.359;2020-12-07 14:07
240.0;0.017;52.794;240.0;0.01;37.547;240.0;0.01;75.576;240.2;-0.017;35.298;2020-12-07 14:22
240.3;0.017;52.802;240.2;0.01;37.32;240.1;0.01;75.611;240.3;-0.017;34.417;2020-12-07 14:37
240.7;0.017;52.881;240.6;0.01;37.306;240.5;0.01;75.653;240.7;-0.017;34.235;2020-12-07 14:52
240.7;0.017;52.814;240.6;0.01;37.25;240.5;0.01;75.668;240.7;-0.017;34.093;2020-12-07 15:08
243.0;0.017;53.438;243.1;0.01;37.775;243.0;0.01;79.596;243.1;-0.017;34.66;2020-12-07 15:23
238.2;0.017;50.873;238.2;0.01;34.389;238.1;0.01;74.311;238.2;-0.017;34.348;2020-12-07 15:38
237.6;0.017;51.258;237.6;0.01;35.059;237.6;0.01;74.468;237.6;-0.017;34.455;2020-12-07 15:53
238.0;0.017;51.823;238.0;0.01;33.803;237.9;0.01;74.794;238.0;-0.017;34.67;2020-12-07 16:08
237.3;0.017;51.726;237.4;0.01;33.938;237.4;0.01;74.627;237.4;-0.017;34.957;2020-12-07 16:23
237.4;0.017;51.635;237.3;0.01;34.42;237.3;0.01;74.912;237.3;-0.017;34.792;2020-12-07 16:38
237.8;0.017;51.697;237.8;0.01;34.524;237.8;0.01;75.206;237.8;-0.017;34.733;2020-12-07 16:53
237.5;0.017;51.41;237.5;0.01;34.675;237.5;0.01;74.489;237.6;-0.017;34.8;2020-12-07 17:09
237.9;0.017;51.348;237.9;0.01;34.629;237.9;0.01;74.754;237.9;-0.017;34.804;2020-12-07 17:24
237.9;0.017;51.322;237.9;0.01;35.092;237.9;0.01;74.667;237.9;-0.017;34.74;2020-12-07 17:39
237.9;0.017;51.266;237.9;0.01;35.088;237.8;0.01;74.519;237.8;-0.017;34.779;2020-12-07 17:54
237.8;0.017;50.937;237.8;0.01;34.997;237.8;0.01;74.681;237.7;0.0;34.73;2020-12-07 18:09
